,datetime,article_text
39,2024-08-22 12:15:00,"АО ""ФИНАМ"" сообщает, что поступила информация от СПБ БАНК ПАО о корпоративном действии «Внеочередное общее собрание»
Реквизиты корпоративного действия
Референс корпоративного действия
950672
Код типа корпоративного действия
XMET
Тип корпоративного действия
Внеочередное общее собрание
 
Информация о ценных бумагах
Референс КД по ценной бумаге
Эмитент
Наименование ценной бумаги
Категория
ISIN
Номинальная стоимость
Валюта номинала
950672
ЯНДЕКС МКПАО
RU000A107T19#RU#1-01-16777-A#ЯНДЕКС ао01
Акции
RU000A107T19
 
Собрание
Признак обязательности присутствия
Нет
Детали собрания
Дата и время
09.09.2024 00:00:00
Дата фиксации прав (дата закрытия реестра)
16.08.2024
Признак необходимости кворума
Да
Ссылка: Доступно клиентам АО """"ФИНАМ"""". Авторизуйтесь или зарегистрируйтесь для доступа."
40,2024-08-20 17:10:00,"Индекс МосБиржи пробил отметку в 2800 пунктов, и мы не исключаем снижения к следующему сильному уровню поддержки — 2700. Но, если смотреть на горизонте 12 месяцев и дальше, многие котировки уже сейчас выглядят привлекательно. Долгосрочные инвесторы могут закупать подешевевшие активы.
Краткосрочные идеи: без изменений в портфелях.
Актуальный состав портфеля: o Фавориты: Сбер-ао (SBER), ТКС (TCSG), Лукойл (LKOH), Ozon (OZON), МосБиржа (MOEX), Яндекс (YDEX), Газпром нефть (SIBN) o Аутсайдеры: Алроса (ALRS), НЛМК (NLMK), Норникель (GMKN), ЛСР (LSRG), ОГК-2 (OGKB), МТС (MTSS), Распадская (RASP).
Динамика портфеля за последние три месяца: o Фавориты упали на 16%; o Индекс МосБиржи — снижение составило 17% o Аутсайдеры упали на 23%.
Динамика краткосрочного портфеля за 12 месяцев
Краткосрочные фавориты: причины для покупки
Сбер-ао — ключевой игрок в секторе, фундаментально сильная история;
ТКС — ставка на рост, сделка с Росбанком укрепляет позиции;
Лукойл/Газпром нефть — сильный баланс, стабильный бизнес, высокая дивидендная доходность в нефтегазе;
Ozon — хорошие долгосрочные перспективы бизнеса, оценка стала привлекательнее;
МосБиржа — защитная история, поддержка высоких процентных ставок;
Яндекс — привлекательный уровень котировок, ждем сильных результатов за 2П24.
Краткосрочные аутсайдеры: причины для продажи
Алроса — слабый спрос на алмазы;
НЛМК — кризис в мировой стальной отрасли особенно чувствителен для НЛМК;
Норникель — прогнозируем снижение финансовых показателей в 1П24;
ЛСР — давление на продажи с учетом более премиального сегмента;
ОГК-2 — снижение финансовых показателей в 2025 г. будет давить на котировки;
МТС — высокие процентные ставки негативны для прибыли, дивиденды только через год;
Распадская — не ждем катализаторов роста в ближайшее время.
Парные идеи
- Лонг Полюс/Шорт Норникель — хорошие финансовые результаты Полюса поддержат котировки против слабого отчета Норникеля за 1П24 и низкой вероятности дивидендов;
- Лонг БСПБ/Шорт ЛСР — дивиденды и сильные результаты за 2К24 по МСФО позитивны для котировок БСПБ, тогда как давление на продажи из-за высоких ипотечных ставок негативно для ЛСР;
- Лонг Башнефть-ап/Шорт Башнефть-ао — идентичные дивиденды означают, что эти две акции должны торговаться гораздо ближе друг к другу, чем сейчас;
- Лонг Ростелеком-ап/Шорт Ростелеком-ао — считаем вероятным сужение дисконта между акциями перед закрытием реестра по дивидендам за 2023 г.;
- Лонг Яндекс/Шорт МТС — ожидаем сильные финрезультаты за 3К24 у Яндекса, а у МТС не видим значимых катализаторов в среднесрочном плане.
Доходность бумаг в портфеле с момента включения"
41,2024-08-20 02:17:00,"АО ""ФИНАМ"" сообщает, что поступила информация от НРД НКО АО о корпоративном действии «Внеочередное общее собрание»
Ссылка: Доступно клиентам АО """"ФИНАМ"""". Авторизуйтесь или зарегистрируйтесь для доступа."
42,2024-08-18 04:07:00,"АО ""ФИНАМ"" сообщает, что поступила информация от СПБ БАНК ПАО о корпоративном действии «Внеочередное общее собрание»
Дополнительный текст
Ссылка: Доступно клиентам АО """"ФИНАМ"""". Авторизуйтесь или зарегистрируйтесь для доступа."
43,2024-08-18 04:06:00,"АО ""ФИНАМ"" сообщает, что поступила информация от СПБ БАНК ПАО о корпоративном действии «Внеочередное общее собрание»"
44,2024-08-17 02:24:00,"АО ""ФИНАМ"" сообщает, что поступила информация от НРД НКО АО о корпоративном действии «Внеочередное общее собрание»
Ссылка: Доступно клиентам АО """"ФИНАМ"""". Авторизуйтесь или зарегистрируйтесь для доступа."
45,2024-08-16 13:03:00,"Акционеры Nebius (бывший Yandex N.V.) на годовом собрании 15 августа 2024 года дали разрешение совету директоров на выкуп акций класса А, следует из сообщения компании.
Всего в повестку собрания было внесено 17 вопросов, касающихся управления компанией. В том числе, утверждено новое название компании - Nebius, исполнительным директором назначен Аркадий Волож, избраны восемь членов совета директоров, включая бывшего гендиректора ""Яндекса"" Елену Бунину.
В июле Yandex N.V., голландская материнская компания группы «Яндекс», завершила продажу своего бизнеса в России и некоторых международных рынках консорциуму покупателей за $5,4 млрд. Ранее компания заявляла, что планирует сохранить листинг на бирже NASDAQ.
По мнению аналитика «Финама» Леонида Делицына, решения акционеров Nebius были предсказуемы, поскольку основатель Аркадий Волож контролирует компанию.
«Компания сохраняет двойную структуру акций, которая обеспечивает полный контроль основателя и в будущем (поскольку акциями класса B, на каждую из которых приходится 10 голосов, владеет только он). Состав совета директоров, включающий несколько прежних топ-менеджеров, и представляющую инвесторские круги Эстер Дайсон позволяет предположить, что Nebius в ближайшее время постарается привлечь инвестиции в объеме, может быть, даже превышающем сегодняшний запас наличных. Это позволит Nebius отстроиться от своего прошлого, чтобы на вопросы клиентов о том, что это вообще за проект, в ответ называть какие-нибудь очень крупные американские венчурные фонды и фонды прямых инвестиций», - комментирует аналитик, добавляя, что реакция зарубежных СМИ на новость практически отсутствует, поскольку Nebius малоизвестна. 
Выкуп акций нужен Nebius для мирного ""развода"" с несогласными инвесторами, полагает Делицын.
«Крупные инвестиции от известных фондов помогли бы ей как бы появиться на свет впервые, без связи с прошлым. Двойная структура акций позволит основателю пустить в капитал эти фонды, но не потерять контроль над бизнесом. Задача Дайсон, вероятно, будет заключаться в том, чтобы убедить эти фонды, что этот своеобразный стартапер достаточно благонадёжен. В случае успеха, проект, вероятно, соберёт достаточно средств, чтобы в Европе местные компании не могли составить ему сильную конкуренцию. Выкуп акций класса A будет происходить по заранее известной цене, и вообще, скорее всего нужен компании лишь для того, чтобы мирно расстаться с теми инвесторами, которые рассчитывали на другие сценарии», - комментирует аналитик «Финама». "
46,2024-08-16 03:33:00,"Реестр акционеров, имеющих право на участие в ВОСА «Яндекса», закроется 16 августа.
Внеочередное общее собрание пройдет 9 сентября, в ходе которого будет проходить голосование по вопросу выплаты дивидендов.
Ранее совет директоров «Яндекса» рекомендовал дивиденды за 1 полугодие 2024 года в размере 80 рублей на акцию."
47,2024-08-14 02:17:00,"АО ""ФИНАМ"" сообщает, что поступила информация от СПБ БАНК ПАО о корпоративном действии «Внеочередное общее собрание»
Дополнительный текст"
48,2024-08-14 02:11:00,"АО ""ФИНАМ"" сообщает, что поступила информация от СПБ БАНК ПАО о корпоративном действии «Внеочередное общее собрание»"
49,2024-08-13 02:15:00,"АО ""ФИНАМ"" сообщает, что поступила информация от НРД НКО АО о корпоративном действии «Внеочередное общее собрание»"
50,2024-08-12 14:26:00,"Инвестиционная идея. “Яндекс” — многопрофильная технологическая компания, создающая интеллектуальные продукты и сервисы на основе машинного обучения. Является крупнейшим поисковым сервисом и ведущим участником рынка онлайн-заказа такси в России. Компания также осуществляет бизнес в секторах интернет-рекламы, e-commerce, медиа, образования и др. 
Скорректированные показатели EBITDA и чистой прибыли группы увеличились во II пг. 2024 г. на 75% и 88% до 85,21 млрд руб и 44,27 млрд руб. Драйвер роста – высокие темпы роста реальных доходов населения на фоне запаздывающего, как представляется, ускорения инфляции в 2024 г. сформированного на фоне повышения внутренних кредитных рисков и с учетом внешней макроэкономической, финансовой конъюнктуры, в том числе – ситуации на товарных рынках.
Преимущества
Сокращение – под влиянием санкций – активности бизнеса Google в РФ транслировалось в рост доли Яндекса на внутреннем сегменте поиска с порядка 56,5% в 2018 – 2019 гг. до 63,3% в 2023 г., 64,5% в I кв. 2024 г. и 64,9% во II кв. 2024 г.
Вновь отмечаем, что значимую позитивную роль в росте чистой прибыли компании, а также в снижении оценочных рисков, обусловленных инфляционным ростом издержек, сыграла передача в результате разделения Yandex N.V. 4-х бизнесов, которые не генерируют положительного чистого финансового результата.
Мы повысили оценку чистой прибыли компании в 2024 г. с 51 млрд руб до 73 млрд руб. Закладываем в оценки выплату по итогам 2024 г. дивидендов в размере 80 руб. на акцию.
Риски
Регуляторные риски для бизнеса Райдтех Яндекса возросли, но это по-прежнему не отыграно статистикой.  Госдума приняла законы, вносящие изменения в миграционную политику и, в частности, вводящие новый режим высылки для мигрантов. Это обстоятельство и, в целом, наметившейся ужесточение миграционного режима в РФ – драйвер значимого роста издержек компании в бизнесе такси, ключевом для компании с точки зрения генерации прибыли. На фоне роста мировых цен на энергоресурсы и стабильного – в рамках политики властей - курса рубля ожидаем существенно роста издержек «Яндекс. Такси» во втором полугодии и в 2025 г. Это обстоятельство, в отсутствие информации о значимых новых прибыльных бизнес идеях нового менеджмента, существенным образом сдерживает пересмотр нами с улучшением долгосрочных прогнозов динамики капитализации группы. Ряд новостей, впрочем, свидетельствуют в пользу реализации новым менеджментом Яндекса программы поиска инвестиционных рыночных ниш. "
51,2024-08-12 10:10:00,"История с разделением Яндекса на российскую (поиск, такси, e-commerce, доставка) и иностранную часть (стартапы), наконец-то, завершилась! Процесс проходил долго и болезненно, не обошлось и без пострадавших (покупатели в Евроклире). Но теперь все инфраструктурные риски остались в прошлом и перед нами полностью российский бизнес и его обыкновенные акции.
Начнем сегодняшний обзор с недавно вышедших результатов по итогам 2 квартала 2024:
Выручка поискового сегмента выросла на 32% г/г, EBITDA на 28%. А доля Яндекса на российском поисковом рынке прибавила 1,3 п.п. и достигла 64,9%.
Доля рынка уже очень большая, но рост рекламных доходов продолжается на фоне внедрения алгоритмов ИИ, а также высокого спроса со стороны малого и среднего бизнеса.
GMV райдтеха (такси  + каршеринг + самокаты) вырос на 38% г/г.
Спрос на услуги такси увеличивается, а вслед за ним подтягиваются и цены.
GMV e-commerce растет на 53% г/г.
Экспансия ""Яндекс Маркета"" больше не будет столь активной. Конкуренция за долю рынка не увенчалась успехом (уступили 3 место Сберу) и теперь решили сосредоточиться на городах миллионниках.
GMV сервисов доставки вырос на 65% г/г.
Дальнейшая монополизация этого рынка - одна из главных точек роста для Яндекса в будущем
Сегмент, объединяющий в себе райдтех, e-commerce и доставку впервые за долгое время вышел в плюс по EBITDA. К сожалению, Яндекс не публикует данные EBITDA по отдельности для каждого из трех направлений. Это связано с нежеланием лишний раз привлекать внимание ФАС сильными результатами райдтеха. А с учетом новой стратегии развития Маркета, операционная маржинальность объединенного сегмента, скорее всего, будет дальше расти.
Также, одной из причин роста EBITDA всей Группы стало само разделение бизнеса. Новые направления, которые отъедали существенную часть данного показателя, остались в Yandex N.V. (нидерландская компания).
Число подписчиков ""Яндекс Плюс"" выросло на 43% г/г и достигло 33,7 млн. человек.
В итоге общая выручка Яндекса выросла на 37% г/г, а EBITDA на 56%. Яндекс оценивается в 1,6 годовых выручек и это все еще недорого на фоне таких темпов роста.
Чистая прибыль ушла в отрицательную зону на фоне расходов на вознаграждение по бонусной программе в размере 51,4 млрд руб (цифра серьезная, более 20% от квартальной выручки!). Однако, сама компания говорит, что это разовый бумажный эффект, связанный с переоценкой опционов. А в будущем ситуация нормализуется и допэмиссия акций для вознаграждения не будет превышать 2% ежегодно (как было и раньше). Будем надеяться что менеджмент не вводит нас в заблуждение, и компания с переездом в Россию не начнет впитывать в себя ""лучшие"" корпоративные практики коллег по сектору.
Но главной новостью для всех акционеров стала рекомендация полугодовых дивидендов в размере 80 рублей на акцию! Доходность выплаты составит около 2%, а годовая около 4%. Это немного, но начало положено. Денег Яндексу должно хватить и на рост и на небольшие дивиденды. Выплата составит 65% от скорректированной чистой прибыли и 34% от EBITDA.
Яндекс сохранил высокие темпы роста выручки, но при этом обозначил выход на траекторию прибыльности. Об этом говорит опережающий рост EBITDA и рекомендация дивидендов. В акциях сохраняется апсайд для долгосрочного роста, но в моменте бумаги находятся под давлением продаж нерезидентов. Главным же риском, на мой взгляд, остается ухудшение корпоративных практик и отношения к миноритариям. А также регуляторные риски для поискового сегмента и райдтеха, где положение Яндекса все больше начинает напоминать монопольное.
Источник"
52,2024-08-11 02:11:00,"АО ""ФИНАМ"" сообщает, что поступила информация от СПБ БАНК ПАО о корпоративном действии «Внеочередное общее собрание»"
53,2024-08-11 02:08:00,"АО ""ФИНАМ"" сообщает, что поступила информация от СПБ БАНК ПАО о корпоративном действии «Внеочередное общее собрание»
Дополнительный текст"
54,2024-08-11 02:08:00,"АО ""ФИНАМ"" сообщает, что поступила информация от СПБ БАНК ПАО о корпоративном действии «Дивиденды в денежной форме»
Дополнительные данные"
55,2024-08-10 16:11:00,"Август продолжает оправдывать звание самого проблемного месяца. И теперь это касается не только событий в России. Текущая неделя началась с обвала в Японии, ставшего крупнейшим с октября 1987 года. Цепочкой полетели вниз практически все рисковые активы на мировых рынках. Инвесторы испугались рецессии в США после слабых экономических данных. Российские акции не остались в стороне, хотя ужасающего падения так и не случилось.
Измотанные, но не сломленные. В августе не было недостатка в драме. Рынки испугались рецессии в США после слабых экономических данных и повышения краткосрочной ключевой ставки Банком Японии сразу до 0,25%. Японский индекс Nikkei 225 рухнул на 12,4% - антирекорд со времен «черного понедельника» 1987 года. Торги в Турции были приостановлены. Падение Тайваньской биржи стало самым большим в истории, акции в еврозоне снижались сильнейшими темпами за два года. Индекс волатильности рынков VIX, известный так же, как «индекс страха Уолл-стрит», поднялся до максимума с марта 2020 года.
Беспокойство о том, что Федеральный резерв отстает от графика после некоторых слабых экономических показателей, оставило трейдеров в напряжении. Противоречивые взгляды на политический путь Японии усугубили конвульсии, а потрепанная торговля рикошетом отразилась на рисковых активах. Даже если это нервирующее событие уже позади, мы узнали, насколько чувствительны рынки к более прохладным экономическим данным США, насколько масштабными могут быть последствия торговли иеной и насколько инвесторы склонны ожидать снижения ставок как лекарства от любой беды, говорят аналитики.  Впрочем, к пятнице рынки почти восстановились, а японские акции завершили неделю, отыграв почти все потери. Паника докатилась даже до российского рынка, изолированного от мировых финансов. «Текущие рыночные условия, мягко говоря, некомфортны. Но они не являются ни ярким предупреждением о рецессии, ни предвещают преждевременный конец текущего бычьего рынка», - сказал Bloomberg Николас Колас из DataTrek Research. После тяжелой недели мы находим утешение в этом сообщении. Подробнее о том, что случилось в начале недели, читайте здесь. О том, каковы последствия обвала на рынке США, где искать дно и к чему готовиться рассказали в этой статье.
При ухудшении рыночных условий и усилении неопределенности на рынках, можно всегда найти прибыльные стратегии. Эксперты «Финама» представили «Алгоритм Роста» для квалифицированных инвесторов. Стратегия нацелена на получение дохода за счет совершения сделок в различных рыночных ситуациях, когда цены на однородные инструменты отклоняются от своих справедливых уровней, а позже возвращаются к нормальным значениям. Ожидаемая доходность по стратегии может составить до 24% годовых. Подключить «Алгоритм Роста» можно онлайн, от 100 000 ₽.
Ралли ОФЗ. Российский долговой рынок на этой неделе сменил тренд. После длительного периода снижения индекс гособлигаций RGBI развернулся и усилил восходящую динамику. RGBI находился на месячном максимуме - выше 107 пунктов. Доходность к погашению по самому длинному выпуску 26238 выросла до 14,5%. Минфин впервые за месяц разместил ОФЗ с постоянной доходностью. Вчера Росстат представил данные по недельной инфляции, которая оказалась нулевой, а в годовом выражении показатель замедлился до 9,02%. Такие данные могут говорить о том, что растут ожидания завершения цикла повышения стоимости фондирования. В чем причина разворота RGBI? Как долго продолжится ралли облигаций? Какие идеи сейчас существуют на долговом рынке? Finam.ru подготовил обзор.
Спасение в ""Сбере"". Ведущий российский кредитор представил финансовые результаты по МСФО за 2-й квартал 2024 г. Чистая прибыль увеличилась на 10,1% г/г до 418,7 млрд руб., при рентабельности капитала на довольно высоком уровне 25,9%.Руководство Сбера повысило прогноз на весь 2024 г. по росту портфеля розничных кредитов в целом по банковскому сектору до 12-14% с 9-11%, при этом сам банк рассчитывает расти выше сектора. Также был повышен прогноз по росту корпоративного кредитования в РФ – до 14-17% с 12-15% (сам банк намерен показать динамику на уровне сектора). Позже банк также представил результаты деятельности по РСБУ за январь-июль 2024 г. Чистая прибыль банка в прошлом месяце увеличилась на 8,2% г/г до 141,2 млрд руб., а по итогам 7 месяцев достигла 909,9 млрд руб. (+6% г/г), при довольно высоком значении рентабельности капитала (ROE) на уровне 23,3%.
Все эти данные оказались довольно сильными, несколько выше рыночных ожиданий по чистой прибыли. Реакция инвесторов на отчет довольно позитивная − акции умеренно подрастали при общем небольшом снижении рынка. Дивиденды банка по итогам 2024 года могут превысить уровень дивидендов-2023 на фоне роста прибыли, заявил старший вице-президент, глава финансового блока “Сбербанка” Тарас Скворцов в ходе конференц-колла по отчетности МСФО за полугодие. Также он сказал, что “Сбер"" планирует придерживаться политики по выплате 50% чистой прибыли. Аналитики «Финама» планируют в ближайшее время обновить модель оценки Сбера, а также целевые цены и рейтинги его бумаг.
«Яндекс» пообещал дивиденды. Компания объявила, что акционеров ждут первые в её истории дивиденды в размере 80 руб. на акцию за 1П24. Последний день для покупки бумаг под получение этих дивидендов — 19 сентября. Финальное решение по выплате компания будет принимать на собрании акционеров 9 сентября. В случае позитивного исхода дивидендная доходность акций «Яндекса» составит около 2–2,5%. До редомициляции головного общества компании в Россию дивидендов она не выплачивала. С учетом масштабных инвестиций в новые проекты само решение начислить дивиденд выглядит прогрессом. Эксперты полагают, что выплаты будут одобрены ВОСА, а утверждение дивидендной политики Яндекса в будущем сможет положительно повлиять на котировки акций лидера российского ИТ-сектора.
Отчетность VK и сбой YouTube. Группа ВК отчиталась о слабых финансовых результатах за I пол. 2024 г. Перспективы несмотря на блокировку YouTube – туманные, говорят аналитики. Реакция рынка на отчёт была сдержанная по аналогии с прошлым разом. Выручка по МСФО увеличилась за первое полугодие 2024 года на 23% по сравнению с первым полугодием 2023 года и достигла 70,2 млрд руб. Отмечается, что основным источником роста стала выручка от онлайн-рекламы, которая увеличилась на 20% г/г, до 42,0 млрд руб. Доходы от онлайн-рекламы среднего и малого бизнеса (СМБ) выросли на 29%. Доходы от рекламных интеграций в собственном контенте, шоу партнеров и блогеров увеличились в 2,8 раза. Между тем нерекламная выручка VK выросла на 27% г/г до 28,2 млрд руб. Согласно релизу компании, самым быстрорастущим остается сегмент «Технологии для бизнеса» — в первом полугодии 2024 года выручка увеличилась на 49% год к году. Несмотря на умеренный рост выручки, ВК увеличила чистый убыток более чем 2 раза – до 24,6 млрд руб. за счёт роста операционных и финансовых расходов, которые продолжают расти на фоне инфляции и высокой ключевой ставки. Аналитики на этой неделе рассуждали, стоит ли вкладываться в бумаги компании на фоне сбоя в работе YouTube, который наблюдается на территории России с 1 августа. После частичного замедления скорости загрузки роликов пользователи столкнулись с отсутствием их воспроизведения в высоком качестве, а 8 августа видеохостинг перестал открываться в браузерной версии на настольных ПК в РФ. Завтра читайте на Finam.ru большой материал о том, чем это поможет VK.
С утра пораньше. СПБ Биржа с 8 августа 2024 года будет проводить утреннюю дополнительную торговую сессию ценными бумагами некоторых российских компаний с 7:00 до 10:00 мск. При этом утренняя сессия будет доступна для всех участников торгов. Решение об увеличении сессии принято в ответ на запросы участников торгов и их клиентов. В утреннюю дополнительную сессию в режиме основных торгов будут торговаться ценные бумаги 10 российских компаний, а в дальнейшем список планируется расширять.
Google всего мира. Федеральный суд США признал Google монополистом среди поисковых систем. Согласно судебному решению, компания злоупотребляет своим доминирующим положением на этом рынке. Решение стало кульминацией четырехлетней борьбы. Компания уже заявила, что будет оспаривать данное решение, которое становится таким же судьбоносным как антимонопольные дела против телефонного гиганта AT&T и нефтяной компании Standard Oil. Суд согласился с заключением Минюста США о том, что Google подавляет конкуренцию, «выплачивая миллиарды долларов» операторам веб-браузеров и производителям смартфонов, чтобы поисковая система компании была установлена на устройствах по умолчанию, пишет WSJ. В частности, в 2022 году Google заплатила $20 млрд за сохранение статуса поисковой системы по умолчанию на устройствах Apple, следует из материалов суда. Это позволяет компании сохранять доминирующее положение в том числе на рынке рекламы. Кроме того, в суде также раскритиковали Google за автоматическое стирание сообщений в чате через 24 часа. Судья был «поражен тем, на что идет Google, чтобы избежать создания письменных свидетельств для регулирующих органов и судебных разбирательств», передает газета. Подробнее читайте в нашей статье.
Газ дорожает. Цены на газ в Европе достигли максимума 2024 года на новостях о боях в Курской области. Именно там расположен ключевой транзитный пункт - газоизмерительная станция (ГИС) “Суджа”. Фьючерсы на поставку газа уже несколько дней сигнализируют о серьезных опасениях инвесторов. Так, 7 августа сентябрьские фьючерсы на наиболее ликвидном европейском хабе TTF в Нидерландах подросли с 410 до максимальных в 2024 году 438 долларов за тысячу кубов. А уже 8 августа стоимость сентябрьских фьючерсов впервые с декабря прошлого года преодолела отметку 450 за 1000 кубометров и достигла 455,5 доллара. “Европейские газовые рынки охватило беспокойство. Цены в Европе уже взлетели на 14% за последние дни до более 450 тысяч кубометров и сравнялись с ценами на СПГ в Азии”, - говорит Рональд Смит, аналитик “БКС Мир инвестиций”. Транзит газа через Украину пока продолжается, но объемы сократились из-за боев в Курской области, через которую газ поступает в некоторые страны Европы - Австрию, Словакию и Венгрию. Это примерно 5% от общего потребления газа в ЕС. Подобности - в материале Finam.ru.
Биткоин обвалился. В ночь на 5 августа биткоин сильно просел, потеряв почти 13% своей стоимости. На короткое время цена опустилась ниже $50 тыс., что стало самым значительным падением с 2021 года. За неделю стоимость BTC потеряла 24%. Другие крупные криптовалюты тоже не остались в стороне. Ethereum упал на 22%, пробив отметку в $2300, а Solana просела ниже $120, потеряв 37% своей стоимости за неделю. Причиной снижения крипты стал обвал на фондовых рынках и обострение геополитической ситуации на Ближнем Востоке. Крипторынок был в панике, но уже успел восстановиться. Скептики сразу дали мрачную оценку происходящему. К примеру, автор «Черного лебедя» считает, что биткоин - плохая защита от краха рынка. При этом по мнению соучредителя GSR Markets Рича Розенблюма, биткоин способен вернуться к отметке $70 000. «Всего девять дней назад сообщество BTC было, пожалуй, самым оптимистичным за всю историю. Биткоин может снова вырасти до $70 000 и выше так же быстро, как и упал», - сказал он.
Закон о майнинге. Президент Владимир Путин подписал закон о легализации в России с 1 ноября 2024 года деятельности по добыче криптовалют. Закон дает определение следующим понятиям: майнинг, майнинг-пул и оператор майнинговой инфраструктуры. В частности, под майнингом цифровой валюты предлагается понимать деятельность по проведению математических вычислений с помощью эксплуатации технических средств для внесения записей в информационную систему, использующую, в том числе технологию распределенного реестра для выпуска цифровой валюты, или получение лицом, осуществляющим такую деятельность, вознаграждения в цифровой валюте за подтверждение записей в информационной системе. Требования к деятельности физических и юридических лиц, осуществляющих майнинг цифровой валюты, будут устанавливаться правительством РФ по согласованию с ЦБ. Правительство сможет запретить майнинг цифровой валюты в отдельных регионах РФ. Юридическим лицам, индивидуальным предпринимателям запрещается совмещать осуществление майнинга цифровой валюты с деятельностью по передаче электрической энергии, деятельностью по оперативно-диспетчерскому управлению в электроэнергетике, деятельностью по производству или купле-продаже электрической энергии.
Вам пора в Wildberries. Маркетплейс Wildberries завершил объединение с рекламным оператором Russ в ООО РВБ. Объединенная компания приняла на себя обязательства перед партнерами и клиентами ООО «Вайлдберриз». Компания продолжает выполнять все услуги в штатном режиме. О планах Russ Outdoor и Wildberries объединиться для «создания цифровой торговой платформы» было объявлено в июне. В июле сооснователь Wildberries Владислав Бакальчук (владеет 1% компании) пожаловался главе Чечни Рамзану Кадырову на «рейдерский захват» торговой площадки. Татьяна Бакальчук (владеет 99%) в ответ заявила, что «это не рейдерский захват, это развод». В конце месяца она подала в суд иск о расторжении брака. В современное время о ценности брендов знают не только маркетологи, но и многие клиенты, которые выбирают уникальное предложение и репутацию. Компании годами создают собственные бренды - дизайн, название, выстраивают позиционирование на рынке и судятся с другими бизнесами, если считают, что кто-то использует их торговую марку. В российском медиапространстве активно обсуждается объединение маркетплейса Wildberries с оператором Russ. Для многих такой план оказался неожиданным, поскольку у Wildberries более дорогой и узнаваемый бренд. Finam.ru рассказывает, как обычно объединяются и проводят ребрендинг дорогие компании.
Второй пошел. Илон Маск сообщил о втором успешном вживлении импланта Neuralink. «Не хочу сглазить, но, похоже, со вторым имплантом всё прошло очень хорошо. Там много сигналов, много электродов. Он работает очень хорошо», — сказал он.Маск уточнил, что 400 электродов работают мозгу пациента. О вживлении первого импланта Neuralink в мозг человека Маск сообщил 29 января. Тогда он назвал многообещающими первые полученные данные о работе устройства. 20 февраля предприниматель сообщил, что пациент с имплантом смог управлять компьютерной мышью с помощью силы мысли, а в марте — что тот написал силой мысли пост в социальную сеть. Также Neuralink продемонстрировала, как первый пациент с имплантом в мозгу играет в шахматы. В том же месяце Маск анонсировал создание импланта Blindsight, который сможет вернуть зрение. Здесь вся история, если вы пропустили. 
И напоследок. Если мы вас вдруг не удивили, то дочитайте до конца. Модный бренд Dolce & Gabbana выпустил люксовый парфюм для собак. Парфюм назвали Fefé в честь пса Доменико Дольче. По словам маркетологов D&G, аромат обладает «согревающими и мягкими нотами иланг-иланга, чистым мускусом и древесно-сливочными аккордами сандалового дерева». Создатели подчеркнули, что ни одно животное не пострадало и все экологично и этично. Стоимость духов составляет €99 (около 10 тысяч рублей)."
