,datetime,article_text
34,2024-07-11 15:08:00,"Вчера Минфин опубликовал новые условия по семейной ипотеке, и у меня в блоге развернулась жаркая дискуссия: хана или не хана застройщикам. 2/3 настроены позитивно, хотя я часто вижу комментарии, что наконец-то вот-вот прольется кровь застройщиков, которые не сегодня-завтра развалятся без льготных ипотечных программ. В этом контексте интересно посмотреть на результаты крупнейшего в России застройщика - $SMLT.
Прежде всего напомню контекст. Вспомним 1 полугодие 2023 года:
1. Ставка ЦБ 7,5%;
2. Действует ипотека с господдержкой под 7% и лимитом в 12 млн в Москве и МО;
3. Можно брать несколько льготных ипотек.
То есть условия для застройщиков и рынка недвижимости были просто шоколадные. Не то, что сейчас, когда ипотеку с господдержкой кастрировали до 6 млн в Москве и МО, запретили брать несколько льготных ипотек, а ставки по рыночным программам поднялись до 16% (сейчас уже подбираются к 20%). Что мы должны увидеть в отчетности застройщиков, в частности, Самолета? Ну хотя бы пару синяков и намек на серьезные проблемы, нет?
Смотрим на цифры - сначала за 2 квартал, а потом за полугодие 2024. Это важно, чтобы понять и тактическую динамику, и более общую картину. Сравниваем с теми же периодами в прошлом году.
2 квартал 2024 года
1. Объем продаж 95 млрд рублей (+74%);
2. Общее число заключенных контрактов 12,5 тысяч (+46%);
3. Доля ипотеки 84%;
4. Средняя цена 220,1 тыс / кв.м. (+25%).
Первое полугодие 2024 году
1. Объем продаж 170,2 млрд рублей (+75%);
2. Количество заключенных контрактов 22,6 тысячи (+45%);
3. Доля ипотеки 79% (против 91%);
4. Средняя цена 218,1 тыс / кв.м. (+23%).
Это сухие цифры, это факты. Не эмоции - а как есть. Что мы видим? Я здесь в упор не замечаю кризиса и скорого коллапса. Напротив, растет как стоимость метра, причем очень существенно, так и количество сделок, а также снижается зависимость от ипотеки. Самолет строит жилье в доступном массовом сегменте, которое попадает в программы, и отмена ипотеки с господдержкой с 1 июля 2024 года (которая до этого и так была обрезана до 6 млн в МСК и МО) практически никак не скажется на продажах.
Потому что есть новые и вполне комфортные условия по семейной ипотеке, да и сам застройщик предлагает программы со сниженной ставкой, пусть и завышая стоимость квартиры. Что вы выберете: квартиру за 15 млн, но с платежом 80 тысяч, или за 12 млн, но с платежом 130 тысяч? По факту переплата будет кратно больше, чем завышение стоимости. К тому же Самолет позволяет включить ремонт и меблировку в тело кредита, что также привлекает покупателей.
На недавнем интервью у Вредного инвестора гендиректор Андрей Иваненко заявил, что Самолет построил бизнес-модель на 2 года вперед, исходя из ставки в 20%, и экономика компании работает и позволяет поддерживать активное развитие.
Вернемся еще к Самолет Плюс, который сейчас проводит pre-IPO с оценкой 19 млрд. Самолет построил этот бизнес всего за 2 года, и при выходе на биржу он может стоит уже кратно больше, создавая дополнительный драйвер роста для материнской компании.
Еще важный момент: у Самолета стоимость активов превышает 1 трлн рублей, что вчетверо больше стоимости самой компании. Самолет планирует продать порядка 3% в рамках оптимизации, а это значит, что на балансе окажется кэш, который оценивается как есть, а не с таким дисконтом, как земельный участок.
В общем, сейчас застройщики проходят самую мясорубку, причем Самолет умудряется не просто выживать уже на протяжении года, а показывать очень быстрые темпы роста, сравнимые разве что с IT сектором: $ASTR, Позитивом $POSI или $OZON Стоит при этом Самолет по мультипликаторам в 3-4 раза дешевле, что объясняется по большей части негативным эмоциональным фоном, идущим вразрез с реальным положением дел в компании.
С уверенностью могу сказать одно: хоронить Самолет точно рано. Напротив, ему есть чем нас удивить. Продолжаю удерживать в портфеле и жду выплату квартальной премии, чтобы добрать акций на просадке.
Источник"
35,2024-07-10 20:41:00,"Нервы инвесторов не выдержали и они начали продавать акции «Сбера» (-1,25%), не дождавшись дивидендной отсечки, которая состоится завтра, 11 июля. Видимо рынок не верит в быстрое закрытие дивидендного гэпа в этот раз, даже несмотря на то, что «Сбер» обещал, что следующие дивиденды будут выше нынешних. Конъюнктура складывается пока не в пользу рынка акций. По данным Росстата, в июне годовая инфляция составила 8,6 г/г vs майской 8,3%. Так что очевидно, что высокие темпы роста цен сохраняются и повышение ключевой ставки до 18% - практически неизбежный факт. Поэтому участники рынка перекладываются в другие инструменты, в частности в долговой рынок, а также в банковские депозиты.
В среду, 10 июля, индекс МосБиржи впервые с декабря 2023 года нырнул под отметку 3000 пунктов и по итогам дня закрылся снижением на 2,56% - на отметке 2975,75 пункта, РТС опустился на 2,4% до 1067,01 пункта.

Инвестбанкир, профессор ВШЭ Евгений Коган полагает, что уровень 3000 пунктов по рублевому индексу может быть интересен с точки зрения покупок. Но не агрессивных, а аккуратных. «К примеру, если нефтяники покажут сопоставимые результаты, как в 2023 г., то форвардная дивидендная доходность выходит достаточно высокой - по префам «Татнефти» ожидаем около 15% доходности, «Газпром нефть» может дать 16%-ю доходность, «префы» «Башнефти» после дивгэпа - 16,5%. Присмотреться можно и к подешевевшим качественным металлургам - «Северсталь», ММК. Но и не стоит забывать о тех компаниях, которые в период высоких ставок чувствуют себя лучше других», - комментирует эксперт.
По словам заместителя руководителя отдела анализа акций ФГ ""Финам"" Игоря Додонова, с точки зрения теханализа, если пробой уровня 3000 пунктов по индексу МосБиржи подтвердится, то следующей целью снижения станет отметка 2820 пунктов.
И сегодня этот сценарий кажется очень вероятным, поскольку завтрашняя дивидендная отсечка в «Сбере» неминуемо приведет к продажам акций, что конечно, учитывая вес бумаг в индексе, окажет существенное давление на весь рынок. Так что как говорится «пристегните ремни» - будет интересно и непредсказуемо и кому-то, наверное, даже больно. Но также очевидно, что довольно скоро найдутся желающие прикупить подешевевшие бумаги в среднесрочный и долгосрочный портфель, поскольку высокие ставки не навсегда, однажды инфляция пойдет на спад и ЦБ перейдет к смягчению ДКП, но вероятно, что это случится лишь в следующем году.
К примеру аналитики «Финама» полагают, что бумаги HeadHunter уже подошли к уровням интересным для покупки и повысили рейтинг расписок HeadHunter c «Держать» до «Покупать» с подтверждением целевой цены 5 280 рублей. Потенциал роста составляет 21,2%. 
Самая сильная просадка в среду прошла в акциях НМТП (-11,39%), Qiwi (-9,47%), «ФиксПрайза» (-6,35%), «Мечела» (ап -5,33%), «ФосАгро» (-5,3%), «Эталона» (-5,17%), «Ростелекома» (-5,07%), ДВМП (-5,04%).
Бумаги НМТП сегодня пережили дивотсечку, завтра помимо «Сбера», с гэпом вниз откроются акции «ФосАгро».
В числе немногочисленных бумаг, которые сумели к финалу торгов остаться в «зеленом поле» оказались акции «Черкизово» (+2,05%), «Селигдара» (+1,19%), «Русагро» (+0,19%).
В любые времена, особенно в такие турбулентные как сейчас, самая важная инвестиция - это знания! Поэтому предлагаем вам новый бесплатный курс по подготовке профессиональных трейдеров автоматизированного парного трейдинга и арбитража. Узнайте больше на платформе «Финам Знания». 
Из значимых корпоративных новостей стоит отметить публикацию операционной отчетности за 1 полугодие девелопером «Самолет», объем продаж первичной недвижимости которого вырос до 170 млрд рублей (+75%), доля ипотечных контрактов составила 79%. Комментируя отчетность, аналитик ПСБ Лаура Кузнецова отмечает, что с 1 июля 2024 года массовая льготная ипотека прекратила свое действие, поэтому 2 полугодие для стройсектора будет сложнее. «Однако «Самолёт» уже заявил о готовности программ для поддержания спроса. Полагаем, что речь идет о субсидировании ипотечных ставок застройщиками в банках, чтобы ипотеку можно было приобрести под те же 8%. Хотя такой механизм предполагает смещение издержек в рост цен, он способен смягчить ухудшение операционных показателей компании на период высоких ставок и реформирования ипотечного рынка», - говорит эксперт, добавив, что сохраняет позитивный среднесрочный взгляд на компанию «Самолёт» как на историю органического роста.
Henderson в июне увеличил выручку до 1,7 млрд рублей (+40%), за 6 месяцев показатель составил ₽9,2 млрд (+31%).
По-прежнему на российском рынке не утихает тема IPO. Сегодня стало известно, что российско-китайский маркетплейс оптовой торговли «Кифа»  намерен провести IPO на Мосбирже. Согласно официальному пресс-релизу, компания предложит инвесторам акции допэмиссии, а торги ее бумагами должны начаться до конца лета 2024 г. Сама компания ожидает включения своих акций во второй котировальный список Мосбиржи.
На IPO хочет выйти и логистический оператор СДЭК. По словам гендиректора Вячеслава Пиксаева, это ""главная приоритетная цель на ближайшее время"". 
Также СМИ сообщили сегодня, что IT-компания ""Омега"" может провести IPO в ближайшие годы и привлечь около 3 млрд рублей, пишет Forbes со ссылкой на на представителей компании.
С мнением экспертов о новых IPO можете ознакомиться в свежей статье “На гребне IPO. Чем порадуют «новички» в 2024 году?”
Тем временем “РосДорБанк” установил диапазон цен в рамках SPO на уровне от 165 рублей до 175 рублей за одну обыкновенную акцию, говорится в материалах компании. Также определен период предварительного сбора адресных заявок: c 10 июля по 16 июля 2024 года включительно.
Курс юаня на Мосбирже в среду вырос на 0,29% - до 11,98 рублей. На внебиржевом рынке доллар США вырос на 1,57% до 88,85 рубля, а евро - на 2,82%, до 96,16 рубля.
Официальный курс доллара ЦБ на 11 июля составил 87,85 рубля, курс евро - 95,32 рубля.
Нефть тем временем продолжает умеренно слабеть. В моменте стоимость барреля Brent оценивается в $84,99 (-0,06%), «бочка» Light торгуется по $81,94 за баррель (+0,81%). В своем ежемесячном отчете ОПЕК повысила прогноз по добыче нефти вне ОПЕК+ на 2024 год на 0,01 млн баррелей в сутки, до 52,98 млн. По сравнению с 2023 годом показатель, как ожидается, вырастет на 1,23 млн баррелей в день. Прогноз на 2025 год повышен на 0,02 млн баррелей в сутки, до 54,08 млн.
Опубликованные в среду еженедельные данные по запасам нефти Минэнерго США показали их снижение на 3,443 млн баррелей, вместо ожидаемого роста. Неделей ранее показатель снизился на 12,157 млн баррелей.
Глобальные рынки преимущественно «зеленеют». Европейские площадки завершили день ростом. Американский фондовый рынок акций также стремится к новым максимумам."
36,2024-07-10 15:45:00,"Девелоперская группа Самолет представила операционные результаты за второй квартал и шесть месяцев 2024 года.
Главные цифры
Рост объема продаж первичной недвижимости за шесть месяцев 2024 года составил 75% год к году, достигнув 170,2 млрд рублей. В квадратных метрах объем продаж составил 780,4 тыс. кв. м, продемонстрировав рост на 41,8% г/г.
Во втором квартале 2024 года объем продаж первичной недвижимости вырос на 74% и составил 95 млрд рублей. Во втором квартале было реализовано 431,6 тыс. кв. м, что выше значения аналогичного периода 2023 года на 39,9%.
Рост средней цены за кв. м составил 23% г/г, достигнув 218,1 тыс. рублей по итогам шести месяцев 2023 года. Рост средней цены за второй квартал составил 25% г/г, составив 220,1 тыс. рублей.
Общее количество заключенных контрактов достигло 22,6 тыс., продемонстрировав рост на 45% по сравнению с шестью месяцами 2023 года. За второй квартал общее количество заключенных контрактов выросло на 46%, составив 12,5 тыс.
Доля контрактов с использованием ипотечных средств составила 79% за шесть месяцев и 84% за второй квартал 2024 года.
Равнение на регионы
В рамках прошедшего с 5 по 8 июня 2024 года ПМЭФ был заключен ряд соглашений, направленных на региональное развитие компании. Заключено пять соглашений на проекты комплексного развития территории с администрацией Томской области, Ростова-на-Дону, Перми, правительством Мурманска и Нижнего Новгорода, а также три соглашения на развитие и реализацию инвестиционных проектов в Забайкалье, Астраханской области и Ханты-Мансийском автономном округе. Самолет также подписал соглашение о сотрудничестве с правительством Калининградского региона в целях успешной реализации инвестпроектов Компании.
Наше мнение
Бизнес компании продолжает расти в условиях высоких процентных ставок и наличия отложенного спроса в рамках реализации у населения сберегательной модели. Рост объема продаж недвижимости и рост средней цены за кв. м оказывают положительное влияние на рост выручки и итоговые финансовые результаты компании.
Политика Банка России, направленная на охлаждение экономики и сокращение льготных программ ипотеки, может оказать давление на деятельность девелоперов. Однако Самолет уже разработал с банками пять программ, направленных на поддержание спроса посредством сохранения условий размера ежемесячного платежа и улучшения условий касательно требований к минимальному первоначальному взносу и лимиту ипотечного кредита.
Менеджмент компании уделяет внимание росту операционной эффективности компании, в рамках которой реализуются мероприятия по оптимизации земельного банка с целью роста доходности портфеля проектов и приобретения качественных земельных участков без роста долговой нагрузки. Компания также активно реализует региональную экспансию, что позволяет диверсифицировать портфель и нарастить выручку вне Московского региона.
В данный момент акции Самолет находятся на пересмотре по причине ужесточения денежно-кредитной политики Банка России и сокращения программ льготной ипотеки.
Источник"
37,2024-07-10 10:14:00,"Объем продаж первичной недвижимости группы «Самолет» за 6 месяцев 2024 года вырос на 75% и составил 170,2 млрд руб. (780,4 тыс. кв. м) по сравнению с 97,3 млрд руб. (550,3 тыс. кв. м) за 6 месяцев 2023 года. Об этом сообщила строительная компания.
Общее количество заключенных контрактов выросло на 45% до 22,6 тыс.
Доля контрактов, заключенных с участием ипотечных средств, составила 79%.
Cредняя цена за кв.м составила 218,1 тыс. руб., показав рост на 23% год к году.
Объем продаж первичной недвижимости за 2 квартал 2024 года вырос на 74% и составил 95,0 млрд руб. (431,6 тыс. кв. м) по сравнению с 54,5 млрд руб. (308,5 тыс. кв. м) за 2 квартал 2023 года.
Общее количество заключенных контрактов выросло на 46% до 12,5 тыс.
Доля контрактов, заключенных с участием ипотечных средств, составила 84%.
Cредняя цена за кв.м составила 220,1 тыс. руб., показав рост на 25% год к году.
Стоимость активов группы «Самолет» превысила 1 трлн рублей. "
38,2024-07-05 10:11:00,"На рынке продолжается спад. Индекс МосБиржи опускается на 0,13% - до  3129,66 пункта. Индекс РТС теряет 0,13% - до 1118,82 пункта. 
Распродажи наблюдаются среди таких компаний, как “Ренессанс” (2,02%), “Селигдара” (-0,67%), “Сегежи” (-0,57%). Также спад заметен среди девелоперов: “Самолет (-0,47%) и ЛСР (-0,32%). Снижение в этих бумагах наметилось еще вчера на заявлениях ЦБ РФ о предстоящем повышении ставки в июле. 
В рост тем временем идут акции НМТП (+0,47%), “ФосАгро” (-0,24%), “М.видео” (-0,19%).
Нефть тоже сегодня в “красной” зоне. Баррель нефти марки Brent теряет 0,29% - до 87,3 доллара. 
Рубль слабеет к юаню на Московской бирже на 0,57%, - до отметки 12,058. Ближайший фьючерс на курс доллара (Si) в плюсе на 0,56% - до 89,752 рубля за доллар. На межбанковском валютном рынке доллар находится на отметке 87,98, евро - 95,462.
Станьте совладельцем успешных компаний. Инвестируйте в акции российских и мировых гигантов из разных секторов на Московской, NYSE, NASDAQ и Гонконгской биржах. Открыть брокерский счет дистанционно за 3 минуты.
"
39,2024-07-01 14:40:00,"С 1 июля взять ипотеку под 8% больше нельзя. Как всегда, накануне часа Х был ажиотаж — по ряду оценок, количество сделок подскочило в июне на 10-15% к маю. А что дальше?
Разумеется, некоторого снижения активности покупателей квадратных метров не избежать. Но каких-то драматичных и длительных провалов я бы не ждал.
Часть программ господдержки ипотеки сохраняется. Cемейная ипотека, адресные льготы. Конкретные условия должны быть известны со дня на день. Параметры программ становятся менее «массовыми», но их влияние будет заметно.
Сами девелоперы готовились к отмене льгот давно. Отсюда масштабная экспансия крупных компаний в регионы, развитие собственных схем финансирования от застройщиков.
Понятно, что совсем без спада не обойтись. Однако, тех, у кого доля ипотечных продаж была ниже, а география развития бизнеса шире, он затронет меньше, чем остальных.
Поскольку сворачивание ипотеки с госучастием фактически наблюдалось уже с начала 2024 года, эффект зависимости от нее крупных девелоперов можно оценить по результатам 1 квартала:
ЛСР: доля ипотеки — 73%; продажи -19% (г/г) и -55% (кв/кв)
«Самолет»: доля ипотеки — 70%, продажи +75% (г/г) и -32% (кв/кв)
«Эталон»: доля ипотеки — 25%; продажи +205% (г/г) и -1% (кв/кв).
Более низкая доля ипотеки в общем объеме продаж, очевидно, является преимуществом в новых условиях. В этом плане «Эталону» адаптироваться к ним будет проще, чем другим.
Но говорить о том, что это преимущество единственное, я бы не стал. Отмена льготной ипотеки не отменяет моего позитивного взгляда на сектор.
Источник"
40,2024-07-01 14:25:00,"За последние 4 года Россия конкретно подсела на госпрограммы ипотеки: их доля в продажах недвижимости выросла с 10% до 60%.
Поэтому кажется, что отмена главной льготной ипотеки и ужесточение других программ – конец света для застройщиков. Но это не так.
Цены на недвижимость вряд ли упадут, поскольку застройщики снижают предложение ради высоких цен: ввод многоквартирных домов с начала года уже упал на 27%.
Спрос тоже не закончится: у нас остаются другие льготные ипотеки, а банки и застройщики могут придумывать свои программы.
В итоге в ВТБ ожидают, что объемы выдачи ипотеки упадут на 30%, примерно такие же оценки у ДОМ РФ. Много, но не смертельно.
Как же выживать застройщикам? Пока ничего страшного: они могут еще минимум несколько лет зарабатывать со строек, начатых сейчас, в период высоких цен и спроса.
Например, у Самолета этот «лаг» до двух лет, а у ПИК — до девяти, говорят в «Цифра брокер».
Кто «победил», а кто «проиграл»? Лучше всего должен чувствовать себя Самолет, говорят эксперты рынка. Он планирует продавать более доступное жилье, чем у конкурентов. Это поможет сохранить спрос и без льготной ипотеки.
А вот у ЛСР обратная ситуация: у нее самый дорогой квадратный метр из всех застройщиков на бирже. Поэтому компания сильнее всего может пострадать.
Неудивительно, что такой судьбы хочет избежать Эталон: он планирует уйти от элитного жилья в массовый сегмент.
Источник"
41,2024-06-30 12:03:00,"Эксперты “Финама” Ярослав Кабаков и Тимур Нигматуллин обсудили темпы инфляции в России на конец года и вероятность повышения ключевой ставки на следующем заседании Центрального банка страны (26 июля).
“Если мы посчитаем сезонно скорректированную экстраполированную на год инфляцию, исходя из недельных данных, то, во-первых, мы сильно удивимся - там, во-первых, уже выше 10%, - ну и после повышения тарифов ЖКХ (с 1 июля) инфляция может уйти и выше 12%. А если мы линию продлим до конца года, то будет выше 9-10%. С одной стороны, это неустойчиво двухзначная инфляция, то это точно не 4%”, - высказался по поводу повышения цен инвестконсультант Нигматуллин в новом выпуске “Итогов недели”.
Он добавил, что повышение ставки 26 июля Банком России даже при таких условиях остается вопросом неопределенном, особенно если доллар уйдет в районе 60 рублей, как это было, например, в середине 2022 года. В то же время, по его словам, за повышение ставки может выступить повышение тарифов ЖКХ.
“Если повысить ставку, то в целом понижается деловая активность, и тогда инфляция замедлится. Цена вопроса - 2 процентных пункта”, - подчеркнул эксперт.
На этом фоне возникает закономерный вопрос, что будет с большим количеством компаний с высокой долговой нагрузкой.
“Я думаю, что в этой связи очень важно обсудить, насколько долго может продлится цикл повышения ставки и приведет ли этот цикл к тому, что инфляция замедлится, а потом снизятся ставки и будет здоровая ситуация, когда инфляция 4%, ставка - тоже 4%, и все счастливы. Я думаю, что ЦБ повышает ставку по той причине, что сохраняется очень мощный бюджетный стимул - кто-то вливает деньги в экономику. Я зашел на сайт Банка России в раздел денежной массы, и там видно, что в мае темпы роста денежной массы резко ускорились. Денежная масса - это количество денег в экономике. То есть, если у тебя товаров и услуг меньше, то возникают проблемы с тем, что цены на товары растут. И видно, что жесткая монетарная политика Банка России работает. Второе - будут ли пострадавшие, пока ЦБ справляется с проблемой? Скорее всего, ЦБ справится через год-полтора, будет явная тенденция по снижению ставки. Все ли доживут до этих замечательных времен? Судя по всему, доживут не все. Если у компании по метрике чистый долг к EBITDA (операционной прибыли плюс амортизация, или денежный поток до инвестиций), например, больше 3х, то при таких ставках просто невозможно нормально обслуживать долг. Ты не пройдешь сто километров по пустыне с бутылкой воды. В число тех компаний, которые не смогут пережить хождение по пустыне, входят “ЕвроТранс”, “О’КЕЙ”, “РУСАЛ”, “Сегежа”. Также есть компании с очень высокой рентабельностью, у них дела попроще, они могут пережить, но акционеры лишатся дивидендов. К таким компаниям относятся, к примеру, МТС или девелопер “Брусника”, который выпустил много облигаций и они популярны, а также “Самолет”, “Черкизово”, “РусГидро”, “Газпром”, - заключил Нигматуллин.
Торгуйте вместе с ФГ “Финам”. Инвестиции с одного счета на биржах РФ и США. Открыть брокерский счет дистанционно за 3 минуты."
42,2024-06-26 14:30:00,"Страхи после введения санкций постепенно уходят, рынок привыкает к новым реалиям и возвращается к росту. К 14:10 мск индекс МосБиржи поднимается на 1,2% - до 3149,61 пункта, индекс РТС повышается на 1,2% - до 1136,91 пункта.
Стоит отметить, что сегодня рублевый индекс ушел выше 3150 пунктов, что создает техническую поддержку для продолжения роста. «Спрос вырос на фоне повышения интереса к рисковым активам, тем более, что котировки российских акций находятся на привлекательных уровнях после коррекции», - отмечает Яков Яковлев, старший портфельный управляющий УК «Первая».
Правда, не стоит исключать, что в ближайшие сессии давление на рынок может возобновиться на фоне жесткой монетарной политики ЦБ РФ. Аналитики не исключают повышения ключевой ставки на июльском заседании, что повысит интерес к депозитам и снизит привлекательность фондовых инструментов.
Четвертую сессию подряд продолжается рост на долговом рынке, индекс гособлигаций RGBI растет на 0,8% до 107,11 пункта.
В ближайшие сессии рубль продолжит укрепляться, поддержку «россиянину» оказывают проводимая Банком России жесткая монетарная политика, сохраняющиеся продажи валюты экспортерами в рамках постановления правительства и операции ЦБ РФ и Минфина в рамках бюджетного правила. В моменте можно ожидать роста предложения на валюту на фоне подготовки крупных компаний к налоговому периоду. Рубль в паре с юанем сегодня торгуется на отметке 11,8 (-0,3%). Ближайший фьючерс на курс доллара (Si) упал на 0,3% до 86,69 руб. за доллар. На межбанке доллар проседает на 0,3% - до 87,23 рубля, европейская ваалюта дешевеет на 0,5% - до 93,21 рубля. Курс ЦБ РФ на 26 июня составляет 87,28 рубля за доллар и 93,74 рубля за евро.
Сэкономьте время на поиск нужного инвестиционного продукта и откройте для себя новые - умная аналитика инвестиций в сервисе AI Diagnostic от «Финама». Начните свой путь к финансовому успеху с приложением FinamInvest.
Поддержку в среду российский рынок получает и со стороны укрепляющей нефти, держащейся выше $85 за баррель Brent. Вчера были опубликованы данные от Американского института нефти, согласно которым запасы сырой нефти выросли на 914 тысяч баррелей, хотя ожидали снижения на 3 млн баррелей. Эта негативная статистика вчера была полностью отыграна просадкой до $84, уже сегодня цены на углеводороды вновь в плюсе. Сегодня выйдут аналогичные данные от Минэнерго США. Прогнозируется снижение запасов на 2,6 млн баррелей. Рынок надеется, что ожидания оправдаются. 
На российском бумажном рынке в лидеры вышли бумаги ВТБ (+4,1%), реагирующие на сообщение пресс-службы банка об увеличении объема средств физлиц на счетах банка на 17% до 8 трлн руб.
Бумаги «Ростелекома» (ао+1,4%, ап+1,4%) поддержали новости о планах покупки у PNK Group крупного центра обработки данных.
Акции «Аэрофлота» (+1,6%) растут после того, как председатель правительства Михаил Мишустин дал поручение продлить налоговые льготы на внутренние воздушные перевозки до 1 января 2028 года.
Противоречива динамика акций девелоперов. Акции «ПИКа» (-1,1%) проседают под давлением прекращения выдачи льготных ипотечных займов для ИТ-специалистов из-за исчерпания лимита. Однако рост сегодня смогли показать расписки «Эталона» (+3,7%) и акции «Самолета» (-0,2%).
Акции «РУСАЛа» (-0,5%) негативно отреагировала на новости о возобновлении впервые с 2009 года импорте Россией алюминия из Индии. Компания столкнется с конкурентным давлением на внутреннем рынке, тогда как на экспорт «РУСАЛа» наложены санкции западных стран."
43,2024-06-20 20:45:00,"Российский рынок провел волатильные торги, но смог финишировать в уверенном плюсе по индексу МосБиржи. Начав торги с уверенного роста, рублевый индикатор в моменте просел ниже 3000 пунктов, однако к закрытию дня вновь перешел на позитивную сторону. С минимальной просадкой закрыл торги долларовый индекс. В итоге, индекс МосБиржи закрыл день ростом на 3,2%, поднявшись до 3123,43 пункта. Индекс РТС потерял 0,2% - его значение составило 1151,93 пункта.
«Последовал мощнейший отскок на огромных оборотах. Для понимания масштабов, сегодняшний оборот по индексу превысил 176 млрд руб. Это максимальный оборот с момента начала СВО», - говорит Евгений Коган инвестбанкир, профессор НИУ ВШЭ.
Между тем, давление на рынок продолжат оказывать жесткая денежно-кредитная политика ЦБ РФ и значительное укрепление рубля. «Крепость российский валюты - кратковременный фактор. Недавние санкции, коснувшиеся НКЦ и НРД, затруднили торги в валюте, что спровоцировало резкое снижение спроса на инвалюту», - отмечает Андрей Алексеев, портфельный управляющий УК «Первая».

Деньги делают деньги: станьте клиентом «Финама», пополните счет на сумму от 300 тыс. до 3 млн ₽ — и получите гарантированную премию 18% годовых на ваши активы в первый месяц. Кроме того, новые клиенты получат дополнительный бонус по акции «Финам Бонус 2024». Рассчитайте свою выгоду с помощью калькулятора на странице акции.
Стабильно сегодня выглядели акции компаний финсектора, бумаги банков росли на фоне заявлений ЦБ РФ о повышении прогноза по прибыли банковского сегмента: МКБ (+8,5%), ТКС Холдинг (+5,5%), «Банк «Санкт-Петербург» (ап+3,3%, ао+1,5%), «Совкомбанк» (+3,3%), ВТБ (+2,2%), «Сбербанк» (ап+1,1%, ао+1,02%). Наталья Мильчакова, ведущий аналитик Freedom Finance Global, полагает, что участники торгов позитивно восприняли планы МКБ по выведению с баланса заблокированных активов для снижения рисков. 
Противоречивую крепость показали бумаги девелоперов. Условия на рынке недвижимости ухудшаются, участники торгов опасаются надувания пузыря на рынке жилья и ипотеки. Между тем, сегодня рост смогли показать ПИК (+6,2%), «Эталон» (+5%), «Самолет» (+2%). Вслед за ними росли и бумаги CIAN (+6,7%). Исключением стали акции ЛСР (-0,4%).
Сильную просадку показали акции MD Medical («Мать и дитя»), потеряв 12,6% на фоне дивидендной отсечки. Совет директоров MD Medical порекомендовал выплатить за первый квартал текущего года в размере 141 рубль на акцию – рекордная величина выплат.
Рубль после уверенного роста перешел к снижению из-за повышенного интереса на инвалюту на фоне значительного ее укрепления и привлекательности уровней для покупки. Импортеры воспользовались случаем и начали формировать запасы для грядущих налоговых выплат. 
Помимо того, участники торгов готовятся к снижению мер поддержки нацвалюты со стороны ЦБ РФ - регулятор может снизить объемы продажи валюты.
Плюс к этому, ожидается повышение ключевой ставки Банка России на июльском заседании на фоне выходящих статистических данных, подтверждающих ускорение инфляции. На этом фоне долговой рынок также остается под давлением. Индекс гособлигаций RGBI во второй половине дня ускорил снижение, просев на 0,76%, в очередной раз обновив годовой минимум (104,97 пункта).
На межбанке доллар подрос до 87,24 рубля, евро выросла до 93,43 рубля. Юань на валютных торгах МосБиржи подрос до 11,95 рубля. Ближайший фьючерс на курс доллара (Si) вырос на %0,52 до 87,62 рубля за доллар. При этом аналитики в ближайшее время ждут возобновления укрепления российской валюты, надеясь увидеть рубль в рамках 71–83 за доллар и 10–11 за юань.
«Индекс МосБиржи протестировал поддержку на уровне 3000, но закрылся значительно выше этой отметки. Мы полагаем, что поскольку данный уровень устоял, в краткосрочной перспективе может наметиться стабилизация в рамках моральной подготовки игроков к дальнейшему отскоку», - говорит Зарина Саидова, ведущий аналитик ФГ «ФИНАМ».
Поддержку рынку может оказать «черное золото». К настоящему моменту фьючерс на нефть Brent подрос до $85,69 за баррель, Light – до $81,25 за баррель. Участники торгов с воодушевление восприняли уход Brent выше $85, поддерживаемой политикой ОПЕК+ и постепенным ростом спроса на углеводороды со стороны КНР.
«Можно было бы рассуждать о развороте и сломе нисходящего тренда, но фундаментальная картина не позволяет — она не в пользу рынка акций», - размышляет Евгений Коган."
