,datetime,article_text
23,2024-08-26 16:36:00,"Возгорание на Омском НПЗ под контролем, сообщила пресс-служба завода. 
“Автоматической системой безопасности завода зафиксировано возгорание технологического оборудования. Сработавшие средства автоматизированного пожаротушения и пожарная служба оперативно локализуют возгорание. Предприятие работает в штатном режиме”, - сказано в сообщении.
В пресс-службе заверили, что возгорание технологического оборудования на Омском НПЗ не повлияет на его производственную программу, план по переработке будет выполнен за счет дополнительных перерабатывающих мощностей предприятия.
АО «Газпромнефть-ОНПЗ» - дочернее предприятие «Газпром нефти», является одним из самых современных нефтеперерабатывающих заводов России и одним из крупнейших в мире. Установленная мощность предприятия – порядка 20,5 млн тонн нефти в год"
24,2024-08-26 09:30:00,"В пятницу вечером в Джексон-Хоуле выступил глава ФРС Джером Пауэлл. В отличие от предыдущих лет, его риторика была исключительно «голубиная». Он заявил о росте уверенности в возврате инфляции к целевому уровню 2%, а также отсутствия перегретости рынка труда.
«Сроки и темпы снижения ставки будут зависеть от поступающих данных, перспектив, баланса рисков», - сказал глава ФРС.
То есть теперь уже нет никаких сомнений, что Федрезерв будет снижать ставки, пока лишь непонятно какими шагами.
Новости из Джексон-Хоул вызвали сильный рост как американского фондового рынка, так и сырьевых, что для нас более значимо.
Так, нефть в пятницу подорожала на 2,4% и еще более полупроцента прибавляет сегодня с утра. Данный факт окажет поддержку рублевым активам на открытии торгов в понедельник.
На отскок можно присмотреться к «Роснефти» и «Газпромнефти». По «Лукойлу» никаких комментариев давать не будем, пока не поймем, чем была вызвана его необычайная сила на прошлой неделе.
Но в целом российский рынок акций остается слабым. Пока все попытки отскока, во многом вызванные фиксацией прибыли по шортам, заканчиваются лишь усилением распродаж. Скорее всего, данная тенденция продолжится в ближайшее время, до заседания Совета директоров ЦБ по ключевой ставке.
По-прежнему ждем ухода Индекса Мосбиржи в диапазон 2500-2600 пунктов.
Рубль в пятницу закрылся без изменений. Формально на дневном графике нарисовался «крест», но стоит принимать во внимание, что геополитика в последнее время не радует, поэтому многие экспортеры занимают относительно пассивную позицию по пятницам.
Пока рубль может еще немного подрасти, особенно в паре с долларом, который резко ослаб на мировом рынке. Но сценарий плавного ослабления российской валюты из-за дешевой в последнее время нефти остается в силе."
25,2024-08-24 02:06:00,"АО ""ФИНАМ"" сообщает, что поступила информация от НРД НКО АО о корпоративном действии «Выплата процентов»"
26,2024-08-23 02:16:00,"АО ""ФИНАМ"" сообщает, что поступила информация от НРД НКО АО о корпоративном действии «Выплата процентов»
14.4 Информация об исполнении эмитентом обязанности по выплате денежных средств для погашения, частичного погашения облигаций и (или) выплаты процентного (купонного) дохода по облигациям
Ссылка: Доступно клиентам АО """"ФИНАМ"""". Авторизуйтесь или зарегистрируйтесь для доступа."
27,2024-08-22 02:42:00,"АО ""ФИНАМ"" сообщает, что поступила информация от НРД НКО АО о корпоративном действии «Выплата процентов»
14.2 Информация о направлении денежных средств, подлежащих выплате владельцам облигаций при их погашении, частичном погашении и (или) выплате процентного (купонного) дохода по облигациям
Ссылка: Доступно клиентам АО """"ФИНАМ"""". Авторизуйтесь или зарегистрируйтесь для доступа."
28,2024-08-21 09:55:00,"Акции Газпром нефти в последнее время радуют дивидендных инвесторов, перейдя на выплату 75% от чистой прибыли. Газпром остро нуждается в деньгах и активно поднимает их с нефтяной дочки. Но не разрушают ли столь большие выплаты долгосрочную устойчивость бизнеса? Сегодня попробуем в этом разобраться.
Для начала оценим результаты Газпром нефти по итогам 6 месяцев 2024:
- Выручка выросла на 30,1% г/г.;
- EBITDA увеличилась на 11%, а операционная прибыль почти не изменилась. Расходы съели почти весь рост выручки.
В списке статей расходов в глаза бросаются две строчки:
Налоги. Повышение НДПИ привело к росту налоговых расходов на 54,6% г/г.
Стоимость приобретения нефти и газа выросла на 77,7% г/г. Зачем Газпромнефть так активно покупала сырье на стороне? Скорее всего, это связано с сокращением собственной добычи. При этом, компания стала достаточно закрытой и подробности не комментирует. А они бы здесь не помешали.
В результате, чистая прибыль выросла всего на 7,9% г/г.
А вот свободный денежный поток неожиданно показал сильную динамику и увеличился на 76,8% г/г. Газпромнефть отказалась от роста капекса в пользу дивидендов, отсюда и такой результат. Вероятно, ситуация будет сохраняться до тех пор, пока Газпром испытывает трудности.
Соотношение ND/EBITDA = 0,45x. И год к году оно не изменилось. Пока долговая нагрузка более чем комфортна и запас прочности для дальнейшей выплаты повышенных дивидендов сохраняется.
Соотношение E/P по итогам последних 12 месяцев составляет 21%. Это ориентирует нас примерно на 15% дивидендной доходности при условии выплаты 75% чистой прибыли.
Акции Газпром нефти все еще фундаментально сильны и могут быть интересны для дивидендных инвесторов на фоне высокой доходности и крепкого баланса. Однако, нужно держать руку на пульсе и следить за долговой нагрузкой. Кроме того, компания стала менее прозрачной и раскрывается уже не так, как было раньше. Это в сочетании с постепенным переходом под крыло менеджмента Газпрома, не добавляет оптимизма. С точки зрения долгосрочной перспективы, в секторе есть более интересные бумаги, на мой взгляд, например, Роснефть.

Источник"
29,2024-08-20 17:10:00,"Индекс МосБиржи пробил отметку в 2800 пунктов, и мы не исключаем снижения к следующему сильному уровню поддержки — 2700. Но, если смотреть на горизонте 12 месяцев и дальше, многие котировки уже сейчас выглядят привлекательно. Долгосрочные инвесторы могут закупать подешевевшие активы.
Краткосрочные идеи: без изменений в портфелях.
Актуальный состав портфеля: o Фавориты: Сбер-ао (SBER), ТКС (TCSG), Лукойл (LKOH), Ozon (OZON), МосБиржа (MOEX), Яндекс (YDEX), Газпром нефть (SIBN) o Аутсайдеры: Алроса (ALRS), НЛМК (NLMK), Норникель (GMKN), ЛСР (LSRG), ОГК-2 (OGKB), МТС (MTSS), Распадская (RASP).
Динамика портфеля за последние три месяца: o Фавориты упали на 16%; o Индекс МосБиржи — снижение составило 17% o Аутсайдеры упали на 23%.
Динамика краткосрочного портфеля за 12 месяцев
Краткосрочные фавориты: причины для покупки
Сбер-ао — ключевой игрок в секторе, фундаментально сильная история;
ТКС — ставка на рост, сделка с Росбанком укрепляет позиции;
Лукойл/Газпром нефть — сильный баланс, стабильный бизнес, высокая дивидендная доходность в нефтегазе;
Ozon — хорошие долгосрочные перспективы бизнеса, оценка стала привлекательнее;
МосБиржа — защитная история, поддержка высоких процентных ставок;
Яндекс — привлекательный уровень котировок, ждем сильных результатов за 2П24.
Краткосрочные аутсайдеры: причины для продажи
Алроса — слабый спрос на алмазы;
НЛМК — кризис в мировой стальной отрасли особенно чувствителен для НЛМК;
Норникель — прогнозируем снижение финансовых показателей в 1П24;
ЛСР — давление на продажи с учетом более премиального сегмента;
ОГК-2 — снижение финансовых показателей в 2025 г. будет давить на котировки;
МТС — высокие процентные ставки негативны для прибыли, дивиденды только через год;
Распадская — не ждем катализаторов роста в ближайшее время.
Парные идеи
- Лонг Полюс/Шорт Норникель — хорошие финансовые результаты Полюса поддержат котировки против слабого отчета Норникеля за 1П24 и низкой вероятности дивидендов;
- Лонг БСПБ/Шорт ЛСР — дивиденды и сильные результаты за 2К24 по МСФО позитивны для котировок БСПБ, тогда как давление на продажи из-за высоких ипотечных ставок негативно для ЛСР;
- Лонг Башнефть-ап/Шорт Башнефть-ао — идентичные дивиденды означают, что эти две акции должны торговаться гораздо ближе друг к другу, чем сейчас;
- Лонг Ростелеком-ап/Шорт Ростелеком-ао — считаем вероятным сужение дисконта между акциями перед закрытием реестра по дивидендам за 2023 г.;
- Лонг Яндекс/Шорт МТС — ожидаем сильные финрезультаты за 3К24 у Яндекса, а у МТС не видим значимых катализаторов в среднесрочном плане.
Доходность бумаг в портфеле с момента включения"
30,2024-08-13 02:15:00,"АО ""ФИНАМ"" сообщает, что поступила информация от НРД НКО АО о корпоративном действии «Дивиденды в денежной форме»
11.8 Информация об исполнении (о частичном исполнении) эмитентом обязанности по выплате объявленных дивидендов по акциям в денежной форме
Ссылка: Доступно клиентам АО """"ФИНАМ"""". Авторизуйтесь или зарегистрируйтесь для доступа."
31,2024-08-12 09:50:00,"В пятницу рынок акций пытался в очередной раз подрасти, но вполне логично, что перед выходными покупателей было мало, и по итогам дня Индекс МосБиржи потерял около 0,2%. Однако обороты торгов были очень маленькими, что говорит об отсутствии ярко выраженного желания продавать.
Но оно обязательно появится, как только для этого будет повод. Поэтому цель снижения рынка в район 2500-2600 пунктов остается актуальной.
Впрочем, можно отметить, что такие негативные факторы как повышение налогового бремени, длительный период высоких процентных ставок и даже обострение геополитики уже во многом заложены в котировки акций. Во многом, но не полностью – некоторые инвесторы еще не до конца осознали, к каким последствиям в экономике эмитентов это все приведет.
А вот поводов для роста рынка мы не видим никаких, за исключением, пожалуй, огромного объема денег у населения.
Поэтому длительный боковик по Индексу МосБиржи будет далеко не худшим сценарием.
Из акций стоит избегать эмитентов, имеющих высокую долговую нагрузку, типа АФК «Система», «Русал», «Мечел». Спекулятивно интересны золотодобытчики в ожидании ухода золота выше 2500 долларов за тройскую унцию. Сейчас золоту до этой отметки осталось пройти около 30 долларов.
Ждем также роста нефти - плавный восходящий тренд может начаться в любой момент. Здесь стоит обращать внимание на «Роснефть», «Лукойл» и «Газпромнефть». Сегодня за «бочку» дают чуть менее 80 долларов, сопротивление же лежит на доллар выше.
Индекс МосБиржи гособлигаций за неделю взлетел на 2,1%. Последний раз более сильный недельный рост наблюдался в декабре прошлого года. Похоже, что некоторые инвесторы всерьез уверовали, что в сентябре Банк России не станет поднимать ключевую ставку. Мы не очень уверены в этом.
Однако покупка ОФЗ и облигаций корпоративных эмитентов с фиксированным купоном по нынешним ценам для долгосрочных инвесторов выглядит разумным решением.
На валютном рынке все спокойно. На этой неделе будем ждать публикации платежного баланса РФ, на основе которого будем прогнозировать дальнейшую динамику рубля."
32,2024-08-07 02:15:00,"АО ""ФИНАМ"" сообщает, что поступила информация от НРД НКО АО о корпоративном действии «Выплата процентов»
14.4 Информация об исполнении эмитентом обязанности по выплате денежных средств для погашения, частичного погашения облигаций и (или) выплаты процентного (купонного) дохода по облигациям
Ссылка: Доступно клиентам АО """"ФИНАМ"""". Авторизуйтесь или зарегистрируйтесь для доступа."
33,2024-08-06 02:18:00,"АО ""ФИНАМ"" сообщает, что поступила информация от НРД НКО АО о корпоративном действии «Выплата процентов»
14.2 Информация о направлении денежных средств, подлежащих выплате владельцам облигаций при их погашении, частичном погашении и (или) выплате процентного (купонного) дохода по облигациям
Ссылка: Доступно клиентам АО """"ФИНАМ"""". Авторизуйтесь или зарегистрируйтесь для доступа."
34,2024-08-05 09:50:00,"Нефтегазовый сектор России остается под давлением. Санкционная риторика Запада замедлила темпы роста, но все еще не может оказать разрушительного эффекта. Нефтяники продолжают «прокачивать» денежные потоки и выплачивать дивиденды. Сегодня разбираемся с результатами «Газпром нефти» за первое полугодие 2024 года.
Итак, выручка компании за отчетный период выросла на 30,1% до 2 трлн рублей. Помогают ей в этом сохраняющиеся высокие цены на наши энергоносители. Нефть марки Brent держится в пределах $78-80 за баррель. Наша Urals немного ей уступает. Однако нужно учитывать, то ГПН продает еще и сорт нефти марки ESPO, прокачиваемый через нефтепровод ВСТО, который дороже той же Urals.
Операционные расходы компании растут на сопоставимом с выручкой уровне в 30%, а вот расходы по отложенному налогу в сумме 36 ярдов и 14,7 млрд убытка по курсовым разницам, позволили нарастить чистую прибыль всего на 7,9% до 328,5 млрд рублей. В целом неплохо, но налоги в размере 600 ярдов или 30% от выручки немного смущают.
Чистый долг компании по-прежнему стабилен. Показатель Чистый долг к EBITDA остался на приемлемом уровне 0,45x, при одновременном росте свободного денежного потока на 76,8% до 161,2 млрд рублей. Все это позволяет и далее выплачивать дивиденды.
8 июля компания отсеклась по дивидендам в размере 19,49 рублей на акцию. Доходность при этом составила 2,8%. С учетом ранее выплаченных дивидендов, общая доходность по году превысила 11,7%. Не сравни вкладам в банках конечно, но все же приятно для действующих акционеров. Аналитики прогнозируют доходность в районе 7-8% по итогам первого полугодия 2024 года.
«Газпром нефти» в первом полугодии ввела в эксплуатацию новое месторождение в Томской области с геологическими запасами около 30 млн тонн углеводородов, инфраструктуру для промышленной добычи Уренгойского месторождения и сохраняет высокую эффективность на своих НПЗ. Все это говорит о высокой надежности бизнеса.
Что до акций, то они все еще находятся в нисходящем тренде. Дивидендная идея едва ли может обеспечить разворот котировок. Тут стоит дождаться общерыночного позитива, но я по-прежнему сохраняю идею по компании.

Источник"
